date,ticker,open,high,low,close,volume,returns
2025-06-09,META,411.14,425.76,409.7,414.61,17713085,0.024125
2025-06-10,META,427.4,432.02,415.42,424.0,26583875,0.022378
2025-06-11,META,418.44,432.59,414.86,422.41,4291246,-0.003754
2025-06-12,META,430.36,443.97,424.94,432.76,8749616,0.024211
2025-06-13,META,426.97,434.36,416.79,422.79,32733878,-0.023301
2025-06-14,META,426.74,432.56,426.16,426.46,7401546,0.008634
2025-06-15,META,423.05,429.2,417.66,422.9,27137039,-0.008382
2025-06-16,META,427.5,424.98,415.56,424.83,22322217,0.004553
2025-06-17,META,424.28,429.63,414.8,426.05,12288819,0.002865
2025-06-18,META,432.47,438.64,424.17,432.12,31475440,0.014153
2025-06-19,META,452.67,467.35,443.37,454.82,36265366,0.051189
2025-06-20,META,468.84,477.74,460.44,466.19,3163778,0.024711
2025-06-21,META,465.22,478.37,459.29,464.48,5988425,-0.003685
2025-06-22,META,436.71,445.61,433.14,440.02,44768025,-0.054095
2025-06-23,META,431.81,433.59,421.15,432.42,26810170,-0.017417
2025-06-24,META,436.64,445.9,427.67,439.37,38862016,0.015928
2025-06-25,META,449.1,457.82,446.0,451.39,25259370,0.026996
2025-06-26,META,467.55,478.81,464.05,466.94,16697093,0.033873
2025-06-27,META,457.15,467.9,454.65,457.57,22921363,-0.020282
2025-06-28,META,445.62,455.02,445.39,446.66,35142486,-0.024127
2025-06-29,META,463.87,462.6,459.19,460.29,25728107,0.030063
2025-06-30,META,468.71,469.23,461.95,469.07,39808666,0.01889
2025-07-01,META,484.29,487.26,482.76,484.4,11131914,0.032156
2025-07-02,META,489.11,495.92,474.85,485.61,18408299,0.002512
2025-07-03,META,487.96,495.22,476.66,488.53,38030818,0.005986
2025-07-04,META,491.98,498.83,489.32,489.77,1902992,0.002528
2025-07-05,META,481.23,490.38,480.76,484.57,40060007,-0.010669
2025-07-06,META,491.96,491.04,476.42,489.96,46858600,0.011062
2025-07-07,META,506.17,508.24,499.15,504.69,11837963,0.02962
2025-07-08,META,502.68,513.16,492.41,504.03,1856342,-0.001303
2025-07-09,META,499.19,508.1,483.11,496.36,21163870,-0.015345
2025-07-10,META,487.7,501.21,483.18,490.27,20984205,-0.012346
2025-07-11,META,489.64,491.5,477.47,489.2,34831118,-0.002185
2025-07-12,META,481.04,491.12,476.93,479.04,6700425,-0.020983
2025-07-13,META,483.59,490.77,470.87,479.88,24453505,0.00176
2025-07-14,META,473.71,483.03,472.32,474.6,23842340,-0.011076
2025-07-15,META,487.6,489.03,478.66,484.7,18558836,0.021065
2025-07-16,META,485.95,499.21,484.16,488.52,38167811,0.007844
2025-07-17,META,487.13,490.77,477.79,489.97,24750733,0.002974
2025-07-18,META,506.25,520.29,494.39,505.52,40149805,0.031234
2025-07-19,META,505.02,513.74,505.61,508.28,3754540,0.005453
2025-07-20,META,499.71,510.61,497.84,502.56,30083225,-0.011322
2025-07-21,META,500.29,505.41,495.91,501.02,19794382,-0.003067
2025-07-22,META,507.59,523.13,499.83,512.69,10873139,0.023025
2025-07-23,META,512.63,525.6,505.07,511.43,21606815,-0.00246
2025-07-24,META,518.36,535.38,510.77,520.78,17915089,0.018125
2025-07-25,META,511.74,522.2,499.5,512.24,46964713,-0.016547
2025-07-26,META,492.56,504.49,488.35,496.55,17795388,-0.03111
2025-07-27,META,485.95,496.39,479.0,488.56,20112335,-0.01622
2025-07-28,META,500.68,505.26,499.77,500.29,4684161,0.023722
2025-07-29,META,495.25,503.88,482.97,494.51,8640904,-0.01161
2025-07-30,META,496.98,497.47,480.53,492.66,28104222,-0.003758
2025-07-31,META,496.31,509.0,486.33,498.19,16792677,0.01117
2025-08-01,META,506.9,523.59,509.03,509.47,48767512,0.022393
2025-08-02,META,505.59,506.26,487.65,501.03,22893166,-0.016699
2025-08-03,META,503.41,510.52,497.42,506.17,45788931,0.010199
2025-08-04,META,524.92,528.24,514.39,520.8,28400240,0.02849
2025-08-05,META,498.73,502.96,495.94,502.26,27813331,-0.036252
2025-08-06,META,490.03,499.86,473.56,487.82,43589160,-0.029163
2025-08-07,META,488.93,502.59,480.89,492.07,5207451,0.00867
2025-08-08,META,505.35,510.2,497.55,504.52,31813702,0.02498
2025-08-09,META,478.45,483.33,470.28,481.25,31553527,-0.047216
2025-08-10,META,477.53,490.47,468.46,479.3,7016981,-0.004051
2025-08-11,META,473.59,477.06,462.4,474.08,38699807,-0.010952
2025-08-12,META,479.73,483.42,472.36,475.5,41355693,0.002976
2025-08-13,META,479.95,483.05,472.5,481.23,39358214,0.011992
2025-08-14,META,460.95,469.6,452.4,461.77,8245269,-0.041276
2025-08-15,META,436.8,437.39,432.02,433.42,6618895,-0.063363
2025-08-16,META,414.99,424.01,408.48,418.04,42216254,-0.036127
2025-08-17,META,418.95,422.62,413.27,416.88,23278350,-0.002792
2025-08-18,META,407.23,418.94,405.62,408.24,18981866,-0.020947
2025-08-19,META,406.3,408.25,395.87,406.73,48022786,-0.0037
2025-08-20,META,405.78,406.03,394.01,401.77,38050787,-0.012258
2025-08-21,META,392.12,397.51,391.44,393.86,48912081,-0.019903
2025-08-22,META,386.63,398.04,383.37,390.32,48562797,-0.009025
2025-08-23,META,375.84,377.82,367.58,373.81,5480162,-0.04322
2025-08-24,META,370.3,372.76,363.98,371.47,33370797,-0.006258
2025-08-25,META,372.02,371.0,363.82,368.38,11573568,-0.008362
2025-08-26,META,362.78,369.54,361.65,364.85,45427715,-0.009644
2025-08-27,META,355.76,357.49,355.87,356.37,20801886,-0.023506
2025-08-28,META,340.12,344.32,333.24,339.95,46185330,-0.047168
2025-08-29,META,348.05,352.2,335.93,345.02,4708262,0.014814
2025-08-30,META,343.63,349.12,340.99,344.14,12307033,-0.002573
2025-08-31,META,352.08,362.74,354.68,355.31,49173311,0.031948
2025-09-01,META,341.76,342.88,340.35,342.8,3030993,-0.035834
2025-09-02,META,336.78,343.36,332.76,334.39,38204919,-0.024837
2025-09-03,META,345.9,355.11,344.05,348.46,35092546,0.04121
2025-09-04,META,340.7,343.6,339.33,342.05,45032375,-0.018575
2025-09-05,META,338.96,342.21,338.92,342.12,28265602,0.000208
2025-09-06,META,351.51,356.79,348.52,351.73,5058380,0.027697
2025-09-07,META,354.85,355.4,349.44,351.48,2067344,-0.000717
2025-09-08,META,348.66,356.49,347.0,349.2,20398288,-0.006495
2025-09-09,META,363.08,372.96,358.97,363.27,36543479,0.039504
2025-09-10,META,371.51,370.23,358.99,369.3,2798896,0.016459
2025-09-11,META,363.54,366.18,360.97,364.7,39916213,-0.012541
2025-09-12,META,357.7,362.42,357.66,360.31,48050922,-0.012093
2025-09-13,META,357.32,363.78,350.07,355.53,35988420,-0.013354
2025-09-14,META,345.88,352.73,340.16,346.0,15815025,-0.027188
2025-09-15,META,348.0,351.29,343.03,345.5,8612663,-0.001452
2025-09-16,META,344.25,353.41,340.45,344.51,25936421,-0.002851
2025-09-17,META,340.79,343.04,339.39,342.31,41398035,-0.006424
2025-09-18,META,350.42,348.98,339.08,347.16,4369372,0.014092
2025-09-19,META,360.94,366.89,350.12,358.76,15396323,0.032844
2025-09-20,META,364.31,366.36,359.84,363.69,13919798,0.013662
2025-09-21,META,371.72,372.69,361.22,368.18,46946700,0.012261
2025-09-22,META,351.37,358.6,349.66,353.56,40575323,-0.040523
2025-09-23,META,361.63,363.88,352.78,358.57,13558729,0.014084
2025-09-24,META,361.72,365.22,354.24,358.82,49352854,0.000681
2025-09-25,META,361.22,371.28,355.64,362.43,3562685,0.010016
2025-09-26,META,366.81,367.63,362.63,366.76,21842952,0.011878
2025-09-27,META,366.1,365.86,355.08,363.1,41104480,-0.010034
2025-09-28,META,375.23,383.67,367.15,377.31,46587497,0.038396
2025-09-29,META,379.5,388.78,376.0,379.17,47263887,0.00493
2025-09-30,META,386.17,393.75,383.33,387.04,2455325,0.020534
2025-10-01,META,401.68,410.66,394.52,403.14,30689280,0.040753
2025-10-02,META,408.85,416.79,399.47,408.07,8872756,0.012166
2025-10-03,META,390.16,400.93,388.53,391.14,34235052,-0.042391
2025-10-04,META,399.02,407.18,395.06,399.23,45454558,0.020483
2025-10-05,META,399.68,403.91,388.35,396.1,34948906,-0.007864
2025-10-06,META,395.9,396.62,392.21,394.74,24191349,-0.003449
2025-10-07,META,394.92,396.82,388.28,391.13,48363797,-0.009183
2025-10-08,META,388.81,389.59,384.5,388.23,45914189,-0.007454
2025-10-09,META,389.9,397.5,378.75,388.07,26842675,-0.000404
2025-10-10,META,395.68,399.64,395.88,399.39,17427804,0.028759
2025-10-11,META,406.01,414.42,400.65,405.12,4464804,0.014234
2025-10-12,META,399.97,397.58,390.37,396.54,24228726,-0.021399
2025-10-13,META,389.8,396.11,388.23,392.9,40366821,-0.009213
2025-10-14,META,392.31,401.58,390.26,392.86,16550661,-0.000117
2025-10-15,META,398.42,397.99,387.34,395.12,31310181,0.00573
2025-10-16,META,398.21,400.47,386.7,395.02,29049968,-0.000249
2025-10-17,META,373.15,380.61,375.85,376.38,28817081,-0.048325
2025-10-18,META,379.86,392.98,381.59,382.0,45923305,0.014821
2025-10-19,META,363.91,375.22,360.28,367.56,24911467,-0.038527
2025-10-20,META,360.49,361.04,352.8,360.14,19275459,-0.020394
2025-10-21,META,365.34,371.12,365.48,366.29,33125916,0.016915
2025-10-22,META,363.26,368.09,362.61,366.35,47013933,0.000172
2025-10-23,META,368.46,372.31,366.1,367.7,4433398,0.003678
2025-10-24,META,369.17,375.33,358.58,366.9,11486914,-0.002176
2025-10-25,META,362.38,364.02,355.55,362.0,6086730,-0.013462
2025-10-26,META,360.47,364.44,354.69,357.39,16305207,-0.012818
2025-10-27,META,353.35,363.89,353.09,356.62,14527852,-0.002133
2025-10-28,META,361.1,369.14,358.59,358.77,2124746,0.006014
